query_id,query_text,intent,target_type,target_id,language,difficulty_scope,tags
Q0015931,Tư vấn nhanh: Tôi đang giảm mỡ thì có giảm mỡ cục bộ được không?,faq_lookup,faq,FAQ003983,vi,all,concept|spot_reduction|Giảm mỡ|Nâng cao
Q0015932,Tôi đang giảm mỡ thì có giảm mỡ cục bộ được không?,faq_lookup,faq,FAQ003983,vi,all,concept|spot_reduction|Giảm mỡ|Nâng cao
Q0015933,Tư vấn nhanh: Nếu mục tiêu là giảm mỡ thì có giảm mỡ cục bộ được không?,faq_lookup,faq,FAQ003984,vi,all,concept|spot_reduction|Giảm mỡ|Nâng cao
Q0015934,Nếu mục tiêu là giảm mỡ thì có giảm mỡ cục bộ được không?,faq_lookup,faq,FAQ003984,vi,all,concept|spot_reduction|Giảm mỡ|Nâng cao
Q0015935,Mình muốn biết Nếu mục tiêu là giảm mỡ thì có giảm mỡ cục bộ được không?,faq_lookup,faq,FAQ003984,vi,all,concept|spot_reduction|Giảm mỡ|Nâng cao
Q0015936,Nếu mục tiêu là giảm mỡ thì có giảm mỡ cục bộ được không?,faq_lookup,faq,FAQ003984,vi,all,concept|spot_reduction|Giảm mỡ|Nâng cao
Q0015937,"Giải thích giúp mình Cho người nâng cao đang giảm mỡ, có giảm mỡ cục bộ được không?",faq_lookup,faq,FAQ003985,vi,all,concept|spot_reduction|Giảm mỡ|Nâng cao
Q0015938,"Cho mình hỏi Cho người nâng cao đang giảm mỡ, có giảm mỡ cục bộ được không?",faq_lookup,faq,FAQ003985,vi,all,concept|spot_reduction|Giảm mỡ|Nâng cao
Q0015939,"Mình muốn biết Cho người nâng cao đang giảm mỡ, có giảm mỡ cục bộ được không?",faq_lookup,faq,FAQ003985,vi,all,concept|spot_reduction|Giảm mỡ|Nâng cao
Q0015940,"Cho người nâng cao đang giảm mỡ, có giảm mỡ cục bộ được không?",faq_lookup,faq,FAQ003985,vi,all,concept|spot_reduction|Giảm mỡ|Nâng cao
Q0015941,Mình muốn biết Tôi đang tăng cơ thì có giảm mỡ cục bộ được không?,faq_lookup,faq,FAQ003986,vi,all,concept|spot_reduction|Tăng cơ|Mới bắt đầu
Q0015942,Tôi đang tăng cơ thì có giảm mỡ cục bộ được không?,faq_lookup,faq,FAQ003986,vi,all,concept|spot_reduction|Tăng cơ|Mới bắt đầu
Q0015943,Giải thích giúp mình Tôi đang tăng cơ thì có giảm mỡ cục bộ được không?,faq_lookup,faq,FAQ003986,vi,all,concept|spot_reduction|Tăng cơ|Mới bắt đầu
Q0015944,Tôi đang tăng cơ thì có giảm mỡ cục bộ được không?,faq_lookup,faq,FAQ003986,vi,all,concept|spot_reduction|Tăng cơ|Mới bắt đầu
Q0015945,Nếu mục tiêu là tăng cơ thì có giảm mỡ cục bộ được không?,faq_lookup,faq,FAQ003987,vi,all,concept|spot_reduction|Tăng cơ|Mới bắt đầu
Q0015946,Giải thích giúp mình Nếu mục tiêu là tăng cơ thì có giảm mỡ cục bộ được không?,faq_lookup,faq,FAQ003987,vi,all,concept|spot_reduction|Tăng cơ|Mới bắt đầu
Q0015947,Tư vấn nhanh: Nếu mục tiêu là tăng cơ thì có giảm mỡ cục bộ được không?,faq_lookup,faq,FAQ003987,vi,all,concept|spot_reduction|Tăng cơ|Mới bắt đầu
Q0015948,Nếu mục tiêu là tăng cơ thì có giảm mỡ cục bộ được không?,faq_lookup,faq,FAQ003987,vi,all,concept|spot_reduction|Tăng cơ|Mới bắt đầu
Q0015949,"Cho mình hỏi Cho người mới bắt đầu đang tăng cơ, có giảm mỡ cục bộ được không?",faq_lookup,faq,FAQ003988,vi,all,concept|spot_reduction|Tăng cơ|Mới bắt đầu
Q0015950,"Mình muốn biết Cho người mới bắt đầu đang tăng cơ, có giảm mỡ cục bộ được không?",faq_lookup,faq,FAQ003988,vi,all,concept|spot_reduction|Tăng cơ|Mới bắt đầu
Q0015951,"Cho người mới bắt đầu đang tăng cơ, có giảm mỡ cục bộ được không?",faq_lookup,faq,FAQ003988,vi,all,concept|spot_reduction|Tăng cơ|Mới bắt đầu
Q0015952,"Cho người mới bắt đầu đang tăng cơ, có giảm mỡ cục bộ được không?",faq_lookup,faq,FAQ003988,vi,all,concept|spot_reduction|Tăng cơ|Mới bắt đầu
Q0015953,Cho mình hỏi Tôi đang tăng cơ thì có giảm mỡ cục bộ được không?,faq_lookup,faq,FAQ003989,vi,all,concept|spot_reduction|Tăng cơ|Trung cấp
Q0015954,Giải thích giúp mình Tôi đang tăng cơ thì có giảm mỡ cục bộ được không?,faq_lookup,faq,FAQ003989,vi,all,concept|spot_reduction|Tăng cơ|Trung cấp
Q0015955,Tôi đang tăng cơ thì có giảm mỡ cục bộ được không?,faq_lookup,faq,FAQ003989,vi,all,concept|spot_reduction|Tăng cơ|Trung cấp
Q0015956,Tôi đang tăng cơ thì có giảm mỡ cục bộ được không?,faq_lookup,faq,FAQ003989,vi,all,concept|spot_reduction|Tăng cơ|Trung cấp
Q0015957,Tư vấn nhanh: Nếu mục tiêu là tăng cơ thì có giảm mỡ cục bộ được không?,faq_lookup,faq,FAQ003990,vi,all,concept|spot_reduction|Tăng cơ|Trung cấp
Q0015958,Nếu mục tiêu là tăng cơ thì có giảm mỡ cục bộ được không?,faq_lookup,faq,FAQ003990,vi,all,concept|spot_reduction|Tăng cơ|Trung cấp
Q0015959,Giải thích giúp mình Nếu mục tiêu là tăng cơ thì có giảm mỡ cục bộ được không?,faq_lookup,faq,FAQ003990,vi,all,concept|spot_reduction|Tăng cơ|Trung cấp
Q0015960,Nếu mục tiêu là tăng cơ thì có giảm mỡ cục bộ được không?,faq_lookup,faq,FAQ003990,vi,all,concept|spot_reduction|Tăng cơ|Trung cấp
Q0015961,"Giải thích giúp mình Cho người trung cấp đang tăng cơ, có giảm mỡ cục bộ được không?",faq_lookup,faq,FAQ003991,vi,all,concept|spot_reduction|Tăng cơ|Trung cấp
Q0015962,"Cho mình hỏi Cho người trung cấp đang tăng cơ, có giảm mỡ cục bộ được không?",faq_lookup,faq,FAQ003991,vi,all,concept|spot_reduction|Tăng cơ|Trung cấp
Q0015963,"Mình muốn biết Cho người trung cấp đang tăng cơ, có giảm mỡ cục bộ được không?",faq_lookup,faq,FAQ003991,vi,all,concept|spot_reduction|Tăng cơ|Trung cấp
Q0015964,"Cho người trung cấp đang tăng cơ, có giảm mỡ cục bộ được không?",faq_lookup,faq,FAQ003991,vi,all,concept|spot_reduction|Tăng cơ|Trung cấp
Q0015965,Tôi đang tăng cơ thì có giảm mỡ cục bộ được không?,faq_lookup,faq,FAQ003992,vi,all,concept|spot_reduction|Tăng cơ|Nâng cao
Q0015966,Mình muốn biết Tôi đang tăng cơ thì có giảm mỡ cục bộ được không?,faq_lookup,faq,FAQ003992,vi,all,concept|spot_reduction|Tăng cơ|Nâng cao
Q0015967,Tư vấn nhanh: Tôi đang tăng cơ thì có giảm mỡ cục bộ được không?,faq_lookup,faq,FAQ003992,vi,all,concept|spot_reduction|Tăng cơ|Nâng cao
Q0015968,Tôi đang tăng cơ thì có giảm mỡ cục bộ được không?,faq_lookup,faq,FAQ003992,vi,all,concept|spot_reduction|Tăng cơ|Nâng cao
Q0015969,Cho mình hỏi Nếu mục tiêu là tăng cơ thì có giảm mỡ cục bộ được không?,faq_lookup,faq,FAQ003993,vi,all,concept|spot_reduction|Tăng cơ|Nâng cao
Q0015970,Mình muốn biết Nếu mục tiêu là tăng cơ thì có giảm mỡ cục bộ được không?,faq_lookup,faq,FAQ003993,vi,all,concept|spot_reduction|Tăng cơ|Nâng cao
Q0015971,Nếu mục tiêu là tăng cơ thì có giảm mỡ cục bộ được không?,faq_lookup,faq,FAQ003993,vi,all,concept|spot_reduction|Tăng cơ|Nâng cao
Q0015972,Nếu mục tiêu là tăng cơ thì có giảm mỡ cục bộ được không?,faq_lookup,faq,FAQ003993,vi,all,concept|spot_reduction|Tăng cơ|Nâng cao
Q0015973,"Giải thích giúp mình Cho người nâng cao đang tăng cơ, có giảm mỡ cục bộ được không?",faq_lookup,faq,FAQ003994,vi,all,concept|spot_reduction|Tăng cơ|Nâng cao
Q0015974,"Cho mình hỏi Cho người nâng cao đang tăng cơ, có giảm mỡ cục bộ được không?",faq_lookup,faq,FAQ003994,vi,all,concept|spot_reduction|Tăng cơ|Nâng cao
Q0015975,"Tư vấn nhanh: Cho người nâng cao đang tăng cơ, có giảm mỡ cục bộ được không?",faq_lookup,faq,FAQ003994,vi,all,concept|spot_reduction|Tăng cơ|Nâng cao
Q0015976,"Cho người nâng cao đang tăng cơ, có giảm mỡ cục bộ được không?",faq_lookup,faq,FAQ003994,vi,all,concept|spot_reduction|Tăng cơ|Nâng cao
Q0015977,Giải thích giúp mình Tôi đang tăng sức mạnh thì có giảm mỡ cục bộ được không?,faq_lookup,faq,FAQ003995,vi,all,concept|spot_reduction|Tăng sức mạnh|Mới bắt đầu
Q0015978,Tôi đang tăng sức mạnh thì có giảm mỡ cục bộ được không?,faq_lookup,faq,FAQ003995,vi,all,concept|spot_reduction|Tăng sức mạnh|Mới bắt đầu
Q0015979,Tư vấn nhanh: Tôi đang tăng sức mạnh thì có giảm mỡ cục bộ được không?,faq_lookup,faq,FAQ003995,vi,all,concept|spot_reduction|Tăng sức mạnh|Mới bắt đầu
Q0015980,Tôi đang tăng sức mạnh thì có giảm mỡ cục bộ được không?,faq_lookup,faq,FAQ003995,vi,all,concept|spot_reduction|Tăng sức mạnh|Mới bắt đầu
Q0015981,Cho mình hỏi Nếu mục tiêu là tăng sức mạnh thì có giảm mỡ cục bộ được không?,faq_lookup,faq,FAQ003996,vi,all,concept|spot_reduction|Tăng sức mạnh|Mới bắt đầu
Q0015982,Tư vấn nhanh: Nếu mục tiêu là tăng sức mạnh thì có giảm mỡ cục bộ được không?,faq_lookup,faq,FAQ003996,vi,all,concept|spot_reduction|Tăng sức mạnh|Mới bắt đầu
Q0015983,Mình muốn biết Nếu mục tiêu là tăng sức mạnh thì có giảm mỡ cục bộ được không?,faq_lookup,faq,FAQ003996,vi,all,concept|spot_reduction|Tăng sức mạnh|Mới bắt đầu
Q0015984,Nếu mục tiêu là tăng sức mạnh thì có giảm mỡ cục bộ được không?,faq_lookup,faq,FAQ003996,vi,all,concept|spot_reduction|Tăng sức mạnh|Mới bắt đầu
Q0015985,"Mình muốn biết Cho người mới bắt đầu đang tăng sức mạnh, có giảm mỡ cục bộ được không?",faq_lookup,faq,FAQ003997,vi,all,concept|spot_reduction|Tăng sức mạnh|Mới bắt đầu
Q0015986,"Giải thích giúp mình Cho người mới bắt đầu đang tăng sức mạnh, có giảm mỡ cục bộ được không?",faq_lookup,faq,FAQ003997,vi,all,concept|spot_reduction|Tăng sức mạnh|Mới bắt đầu
Q0015987,"Tư vấn nhanh: Cho người mới bắt đầu đang tăng sức mạnh, có giảm mỡ cục bộ được không?",faq_lookup,faq,FAQ003997,vi,all,concept|spot_reduction|Tăng sức mạnh|Mới bắt đầu
Q0015988,"Cho người mới bắt đầu đang tăng sức mạnh, có giảm mỡ cục bộ được không?",faq_lookup,faq,FAQ003997,vi,all,concept|spot_reduction|Tăng sức mạnh|Mới bắt đầu
Q0015989,Tư vấn nhanh: Tôi đang tăng sức mạnh thì có giảm mỡ cục bộ được không?,faq_lookup,faq,FAQ003998,vi,all,concept|spot_reduction|Tăng sức mạnh|Trung cấp
Q0015990,Mình muốn biết Tôi đang tăng sức mạnh thì có giảm mỡ cục bộ được không?,faq_lookup,faq,FAQ003998,vi,all,concept|spot_reduction|Tăng sức mạnh|Trung cấp
Q0015991,Tôi đang tăng sức mạnh thì có giảm mỡ cục bộ được không?,faq_lookup,faq,FAQ003998,vi,all,concept|spot_reduction|Tăng sức mạnh|Trung cấp
Q0015992,Tôi đang tăng sức mạnh thì có giảm mỡ cục bộ được không?,faq_lookup,faq,FAQ003998,vi,all,concept|spot_reduction|Tăng sức mạnh|Trung cấp
Q0015993,Mình muốn biết Nếu mục tiêu là tăng sức mạnh thì có giảm mỡ cục bộ được không?,faq_lookup,faq,FAQ003999,vi,all,concept|spot_reduction|Tăng sức mạnh|Trung cấp
Q0015994,Giải thích giúp mình Nếu mục tiêu là tăng sức mạnh thì có giảm mỡ cục bộ được không?,faq_lookup,faq,FAQ003999,vi,all,concept|spot_reduction|Tăng sức mạnh|Trung cấp
Q0015995,Tư vấn nhanh: Nếu mục tiêu là tăng sức mạnh thì có giảm mỡ cục bộ được không?,faq_lookup,faq,FAQ003999,vi,all,concept|spot_reduction|Tăng sức mạnh|Trung cấp
Q0015996,Nếu mục tiêu là tăng sức mạnh thì có giảm mỡ cục bộ được không?,faq_lookup,faq,FAQ003999,vi,all,concept|spot_reduction|Tăng sức mạnh|Trung cấp
Q0015997,"Cho người trung cấp đang tăng sức mạnh, có giảm mỡ cục bộ được không?",faq_lookup,faq,FAQ004000,vi,all,concept|spot_reduction|Tăng sức mạnh|Trung cấp
Q0015998,"Giải thích giúp mình Cho người trung cấp đang tăng sức mạnh, có giảm mỡ cục bộ được không?",faq_lookup,faq,FAQ004000,vi,all,concept|spot_reduction|Tăng sức mạnh|Trung cấp
Q0015999,"Cho mình hỏi Cho người trung cấp đang tăng sức mạnh, có giảm mỡ cục bộ được không?",faq_lookup,faq,FAQ004000,vi,all,concept|spot_reduction|Tăng sức mạnh|Trung cấp
Q0016000,"Cho người trung cấp đang tăng sức mạnh, có giảm mỡ cục bộ được không?",faq_lookup,faq,FAQ004000,vi,all,concept|spot_reduction|Tăng sức mạnh|Trung cấp
Q0016001,Giải thích giúp mình Tôi đang tăng sức mạnh thì có giảm mỡ cục bộ được không?,faq_lookup,faq,FAQ004001,vi,all,concept|spot_reduction|Tăng sức mạnh|Nâng cao
Q0016002,Mình muốn biết Tôi đang tăng sức mạnh thì có giảm mỡ cục bộ được không?,faq_lookup,faq,FAQ004001,vi,all,concept|spot_reduction|Tăng sức mạnh|Nâng cao
Q0016003,Tôi đang tăng sức mạnh thì có giảm mỡ cục bộ được không?,faq_lookup,faq,FAQ004001,vi,all,concept|spot_reduction|Tăng sức mạnh|Nâng cao
Q0016004,Tôi đang tăng sức mạnh thì có giảm mỡ cục bộ được không?,faq_lookup,faq,FAQ004001,vi,all,concept|spot_reduction|Tăng sức mạnh|Nâng cao
Q0016005,Giải thích giúp mình Nếu mục tiêu là tăng sức mạnh thì có giảm mỡ cục bộ được không?,faq_lookup,faq,FAQ004002,vi,all,concept|spot_reduction|Tăng sức mạnh|Nâng cao
Q0016006,Mình muốn biết Nếu mục tiêu là tăng sức mạnh thì có giảm mỡ cục bộ được không?,faq_lookup,faq,FAQ004002,vi,all,concept|spot_reduction|Tăng sức mạnh|Nâng cao
Q0016007,Tư vấn nhanh: Nếu mục tiêu là tăng sức mạnh thì có giảm mỡ cục bộ được không?,faq_lookup,faq,FAQ004002,vi,all,concept|spot_reduction|Tăng sức mạnh|Nâng cao
Q0016008,Nếu mục tiêu là tăng sức mạnh thì có giảm mỡ cục bộ được không?,faq_lookup,faq,FAQ004002,vi,all,concept|spot_reduction|Tăng sức mạnh|Nâng cao
Q0016009,"Cho người nâng cao đang tăng sức mạnh, có giảm mỡ cục bộ được không?",faq_lookup,faq,FAQ004003,vi,all,concept|spot_reduction|Tăng sức mạnh|Nâng cao
Q0016010,"Giải thích giúp mình Cho người nâng cao đang tăng sức mạnh, có giảm mỡ cục bộ được không?",faq_lookup,faq,FAQ004003,vi,all,concept|spot_reduction|Tăng sức mạnh|Nâng cao
Q0016011,"Tư vấn nhanh: Cho người nâng cao đang tăng sức mạnh, có giảm mỡ cục bộ được không?",faq_lookup,faq,FAQ004003,vi,all,concept|spot_reduction|Tăng sức mạnh|Nâng cao
Q0016012,"Cho người nâng cao đang tăng sức mạnh, có giảm mỡ cục bộ được không?",faq_lookup,faq,FAQ004003,vi,all,concept|spot_reduction|Tăng sức mạnh|Nâng cao
Q0016013,Giải thích giúp mình Tôi đang thể lực tổng quát thì có giảm mỡ cục bộ được không?,faq_lookup,faq,FAQ004004,vi,all,concept|spot_reduction|Thể lực tổng quát|Mới bắt đầu
Q0016014,Cho mình hỏi Tôi đang thể lực tổng quát thì có giảm mỡ cục bộ được không?,faq_lookup,faq,FAQ004004,vi,all,concept|spot_reduction|Thể lực tổng quát|Mới bắt đầu
Q0016015,Mình muốn biết Tôi đang thể lực tổng quát thì có giảm mỡ cục bộ được không?,faq_lookup,faq,FAQ004004,vi,all,concept|spot_reduction|Thể lực tổng quát|Mới bắt đầu
Q0016016,Tôi đang thể lực tổng quát thì có giảm mỡ cục bộ được không?,faq_lookup,faq,FAQ004004,vi,all,concept|spot_reduction|Thể lực tổng quát|Mới bắt đầu
Q0016017,Cho mình hỏi Nếu mục tiêu là thể lực tổng quát thì có giảm mỡ cục bộ được không?,faq_lookup,faq,FAQ004005,vi,all,concept|spot_reduction|Thể lực tổng quát|Mới bắt đầu
Q0016018,Nếu mục tiêu là thể lực tổng quát thì có giảm mỡ cục bộ được không?,faq_lookup,faq,FAQ004005,vi,all,concept|spot_reduction|Thể lực tổng quát|Mới bắt đầu
Q0016019,Mình muốn biết Nếu mục tiêu là thể lực tổng quát thì có giảm mỡ cục bộ được không?,faq_lookup,faq,FAQ004005,vi,all,concept|spot_reduction|Thể lực tổng quát|Mới bắt đầu
Q0016020,Nếu mục tiêu là thể lực tổng quát thì có giảm mỡ cục bộ được không?,faq_lookup,faq,FAQ004005,vi,all,concept|spot_reduction|Thể lực tổng quát|Mới bắt đầu
