meal_item_id,meal_plan_id,meal_number,meal_name_vi,food_id,portion_factor,estimated_kcal,estimated_protein_g,estimated_carbs_g,estimated_fat_g,estimated_fiber_g,note
MPI000836,MP0077,1,Bữa sáng,FD0030,1.0,95.0,0.5,25.0,0.3,4.4,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI000837,MP0077,2,Bữa trưa,FD0054,1.2,123.6,9.6,14.4,2.9,0.0,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI000838,MP0077,2,Bữa trưa,FD0021,1.2,187.2,7.2,32.4,3.6,4.8,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI000839,MP0077,2,Bữa trưa,FD0095,1.5,28.5,2.2,4.8,0.3,1.8,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI000840,MP0077,2,Bữa trưa,FD0090,0.5,85.0,4.2,2.1,7.0,0.8,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI000841,MP0077,3,Bữa tối,FD0018,1.2,196.8,10.8,32.4,3.1,9.1,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI000842,MP0077,3,Bữa tối,FD0022,1.2,103.2,1.9,24.1,0.1,3.6,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI000843,MP0077,3,Bữa tối,FD0048,1.5,27.0,1.4,5.8,0.3,1.8,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI000844,MP0077,3,Bữa tối,FD0041,0.5,45.0,0.0,0.0,5.0,0.0,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI000845,MP0078,1,Bữa sáng,FD0110,1.0,80.0,10.0,2.0,3.0,0.0,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI000846,MP0078,1,Bữa sáng,FD0080,1.0,220.0,5.0,32.0,8.0,4.0,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI000847,MP0078,1,Bữa sáng,FD0088,1.0,113.0,1.0,30.0,0.2,3.2,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI000848,MP0078,2,Bữa trưa,FD0054,1.2,123.6,9.6,14.4,2.9,0.0,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI000849,MP0078,2,Bữa trưa,FD0079,1.2,294.0,11.5,57.6,1.8,2.4,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI000850,MP0078,2,Bữa trưa,FD0048,1.5,27.0,1.4,5.8,0.3,1.8,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI000851,MP0078,3,Bữa tối,FD0108,1.2,73.2,4.2,5.6,4.0,0.0,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI000852,MP0078,3,Bữa tối,FD0033,1.2,68.4,0.8,17.4,0.4,2.9,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI000853,MP0078,3,Bữa tối,FD0096,1.5,46.5,2.7,10.5,0.2,4.1,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI000854,MP0078,3,Bữa tối,FD0037,0.5,80.0,1.0,4.2,7.3,3.4,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI000855,MP0079,1,Bữa sáng,FD0108,1.0,61.0,3.5,4.7,3.3,0.0,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI000856,MP0079,1,Bữa sáng,FD0030,1.0,95.0,0.5,25.0,0.3,4.4,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI000857,MP0079,1,Bữa sáng,FD0122,1.0,60.0,0.8,15.0,0.4,1.6,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI000858,MP0079,2,Bữa phụ 1,FD0106,0.8,108.0,16.0,3.2,2.9,0.0,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI000859,MP0079,2,Bữa phụ 1,FD0124,1.0,113.0,1.0,30.0,0.2,3.2,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI000860,MP0079,3,Bữa trưa,FD0059,1.0,500.0,32.0,48.0,14.0,5.0,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI000861,MP0079,4,Bữa phụ 2,FD0112,0.8,105.6,7.1,19.0,0.4,7.0,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI000862,MP0079,4,Bữa phụ 2,FD0121,1.0,42.0,0.8,10.0,0.4,2.1,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI000863,MP0079,5,Bữa tối,FD0147,1.0,470.0,30.0,52.0,11.0,2.0,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI000864,MP0079,5,Bữa tối,FD0096,1.0,31.0,1.8,7.0,0.1,2.7,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI000865,MP0080,1,Bữa sáng,FD0010,1.0,52.0,11.0,0.7,0.2,0.0,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI000866,MP0080,1,Bữa sáng,FD0079,1.0,245.0,9.6,48.0,1.5,2.0,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI000867,MP0080,1,Bữa sáng,FD0124,1.0,113.0,1.0,30.0,0.2,3.2,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI000868,MP0080,2,Bữa trưa,FD0065,1.0,430.0,22.0,55.0,12.0,8.0,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI000869,MP0080,3,Bữa phụ,FD0066,0.8,168.0,19.2,0.0,9.6,0.0,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI000870,MP0080,3,Bữa phụ,FD0033,1.0,57.0,0.7,14.5,0.3,2.4,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI000871,MP0080,4,Bữa tối,FD0145,1.0,390.0,21.0,42.0,14.0,7.0,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI000872,MP0081,1,Bữa sáng,FD0073,1.0,102.0,8.2,12.0,2.4,0.0,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI000873,MP0081,1,Bữa sáng,FD0086,1.0,60.0,0.8,15.0,0.4,1.6,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI000874,MP0081,1,Bữa sáng,FD0033,1.0,57.0,0.7,14.5,0.3,2.4,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI000875,MP0081,2,Bữa phụ 1,FD0071,0.8,120.0,16.0,9.6,1.6,0.0,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI000876,MP0081,2,Bữa phụ 1,FD0085,1.0,42.0,0.8,10.0,0.4,2.1,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI000877,MP0081,3,Bữa trưa,FD0017,1.2,139.2,10.8,24.0,0.5,9.6,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI000878,MP0081,3,Bữa trưa,FD0032,1.2,38.4,0.8,9.2,0.4,2.4,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI000879,MP0081,3,Bữa trưa,FD0093,1.5,34.5,4.3,5.4,0.6,3.3,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI000880,MP0081,3,Bữa trưa,FD0128,0.5,45.0,0.0,0.0,5.0,0.0,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI000881,MP0081,4,Bữa phụ 2,FD0075,0.8,96.0,19.2,3.2,1.2,0.4,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI000882,MP0081,4,Bữa phụ 2,FD0120,1.0,50.0,0.5,13.0,0.1,1.4,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI000883,MP0081,5,Bữa tối,FD0006,1.2,158.4,34.8,0.0,1.2,0.0,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI000884,MP0081,5,Bữa tối,FD0119,1.2,31.2,1.2,7.8,0.1,0.6,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI000885,MP0081,5,Bữa tối,FD0135,1.5,46.5,2.1,11.1,0.3,3.2,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI000886,MP0082,1,Bữa sáng,FD0018,1.0,164.0,9.0,27.0,2.6,7.6,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI000887,MP0082,1,Bữa sáng,FD0084,1.0,50.0,0.5,13.0,0.1,1.4,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI000888,MP0082,1,Bữa sáng,FD0030,1.0,95.0,0.5,25.0,0.3,4.4,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI000889,MP0082,2,Bữa trưa,FD0005,1.2,249.6,24.0,0.0,15.6,0.0,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI000890,MP0082,2,Bữa trưa,FD0031,1.2,74.4,1.4,18.5,0.2,3.7,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI000891,MP0082,2,Bữa trưa,FD0130,1.5,19.5,2.2,3.3,0.3,1.5,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI000892,MP0082,3,Bữa tối,FD0106,1.2,162.0,24.0,4.8,4.3,0.0,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI000893,MP0082,3,Bữa tối,FD0032,1.2,38.4,0.8,9.2,0.4,2.4,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI000894,MP0082,3,Bữa tối,FD0098,1.5,52.5,4.3,6.6,2.2,6.1,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI000895,MP0082,3,Bữa tối,FD0128,0.5,45.0,0.0,0.0,5.0,0.0,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI000896,MP0083,1,Bữa sáng,FD0066,1.0,210.0,24.0,0.0,12.0,0.0,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI000897,MP0083,1,Bữa sáng,FD0019,1.0,130.0,2.4,28.7,0.3,0.4,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI000898,MP0083,1,Bữa sáng,FD0084,1.0,50.0,0.5,13.0,0.1,1.4,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI000899,MP0083,2,Bữa trưa,FD0008,1.2,118.8,28.8,0.2,0.4,0.0,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI000900,MP0083,2,Bữa trưa,FD0115,1.2,294.0,11.5,57.6,1.8,2.4,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI000901,MP0083,2,Bữa trưa,FD0051,1.5,33.0,4.7,4.9,0.4,1.5,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI000902,MP0083,2,Bữa trưa,FD0125,0.5,83.0,2.8,4.5,6.6,0.5,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI000903,MP0083,3,Bữa phụ,FD0007,1.0,128.0,26.0,0.0,2.7,0.0,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI000904,MP0083,3,Bữa phụ,FD0034,0.7,48.3,0.5,12.6,0.1,0.6,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI000905,MP0083,4,Bữa tối,FD0106,1.2,162.0,24.0,4.8,4.3,0.0,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI000906,MP0083,4,Bữa tối,FD0080,1.2,264.0,6.0,38.4,9.6,4.8,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI000907,MP0083,4,Bữa tối,FD0053,1.5,30.0,3.3,5.8,0.2,3.2,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI000908,MP0083,4,Bữa tối,FD0090,0.5,85.0,4.2,2.1,7.0,0.8,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI000909,MP0084,1,Bữa sáng,FD0069,1.0,135.0,29.0,0.0,1.0,0.0,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI000910,MP0084,1,Bữa sáng,FD0079,1.0,245.0,9.6,48.0,1.5,2.0,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI000911,MP0084,1,Bữa sáng,FD0124,1.0,113.0,1.0,30.0,0.2,3.2,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI000912,MP0084,2,Bữa phụ 1,FD0068,1.0,97.0,19.0,0.0,1.5,0.0,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI000913,MP0084,2,Bữa phụ 1,FD0115,0.7,171.5,6.7,33.6,1.0,1.4,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI000914,MP0084,3,Bữa trưa,FD0067,1.2,246.0,22.8,0.0,16.8,0.0,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI000915,MP0084,3,Bữa trưa,FD0032,1.2,38.4,0.8,9.2,0.4,2.4,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI000916,MP0084,3,Bữa trưa,FD0094,1.5,19.5,2.2,3.3,0.3,1.5,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI000917,MP0084,3,Bữa trưa,FD0037,0.5,80.0,1.0,4.2,7.3,3.4,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI000918,MP0084,4,Bữa phụ 2,FD0075,1.0,120.0,24.0,4.0,1.5,0.5,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI000919,MP0084,5,Bữa tối,FD0010,1.2,62.4,13.2,0.8,0.2,0.0,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI000920,MP0084,5,Bữa tối,FD0020,1.2,134.4,3.1,27.6,1.1,2.2,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI000921,MP0084,5,Bữa tối,FD0052,1.5,25.5,1.8,4.7,0.4,1.5,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI000922,MP0084,5,Bữa tối,FD0091,0.5,43.0,1.3,1.7,3.8,0.9,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI000923,MP0085,1,Bữa sáng,FD0076,1.0,132.0,8.9,23.7,0.5,8.7,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI000924,MP0085,1,Bữa sáng,FD0078,1.0,99.0,5.1,21.4,0.1,2.1,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI000925,MP0085,1,Bữa sáng,FD0088,1.0,113.0,1.0,30.0,0.2,3.2,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI000926,MP0085,2,Bữa phụ 1,FD0015,0.8,154.4,15.2,7.2,8.8,1.1,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI000927,MP0085,2,Bữa phụ 1,FD0121,1.0,42.0,0.8,10.0,0.4,2.1,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI000928,MP0085,3,Bữa trưa,FD0110,1.2,96.0,12.0,2.4,3.6,0.0,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI000929,MP0085,3,Bữa trưa,FD0034,1.2,82.8,0.8,21.6,0.2,1.1,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI000930,MP0085,3,Bữa trưa,FD0098,1.5,52.5,4.3,6.6,2.2,6.1,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI000931,MP0085,3,Bữa trưa,FD0092,0.5,45.0,0.0,0.0,5.0,0.0,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI000932,MP0085,4,Bữa phụ 2,FD0068,0.8,77.6,15.2,0.0,1.2,0.0,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI000933,MP0085,4,Bữa phụ 2,FD0086,1.0,60.0,0.8,15.0,0.4,1.6,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI000934,MP0085,5,Bữa tối,FD0107,1.2,180.0,24.0,14.4,2.4,0.0,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI000935,MP0085,5,Bữa tối,FD0116,1.2,264.0,6.0,38.4,9.6,4.8,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI000936,MP0085,5,Bữa tối,FD0097,1.5,37.5,2.8,7.5,0.4,3.0,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI000937,MP0085,5,Bữa tối,FD0126,0.5,85.0,4.2,2.1,7.0,0.8,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI000938,MP0086,1,Bữa sáng,FD0017,1.0,116.0,9.0,20.0,0.4,8.0,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI000939,MP0086,1,Bữa sáng,FD0027,1.0,120.0,4.4,21.3,1.9,2.8,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI000940,MP0086,2,Bữa trưa,FD0107,1.2,180.0,24.0,14.4,2.4,0.0,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI000941,MP0086,2,Bữa trưa,FD0030,1.2,114.0,0.6,30.0,0.4,5.3,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI000942,MP0086,2,Bữa trưa,FD0129,1.5,34.5,4.3,5.4,0.6,3.3,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI000943,MP0086,3,Bữa phụ,FD0004,0.8,114.4,20.8,0.0,2.8,0.0,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI000944,MP0086,3,Bữa phụ,FD0030,1.0,95.0,0.5,25.0,0.3,4.4,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI000945,MP0086,4,Bữa tối,FD0014,1.2,172.8,18.8,4.7,10.4,2.4,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI000946,MP0086,4,Bữa tối,FD0022,1.2,103.2,1.9,24.1,0.1,3.6,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI000947,MP0086,4,Bữa tối,FD0044,1.5,51.0,4.2,9.9,0.6,3.9,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI000948,MP0086,4,Bữa tối,FD0127,0.5,43.0,1.3,1.7,3.8,0.9,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI000949,MP0087,1,Bữa sáng,FD0015,1.0,193.0,19.0,9.0,11.0,1.4,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI000950,MP0087,1,Bữa sáng,FD0023,1.0,87.0,1.9,20.1,0.1,1.8,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI000951,MP0087,2,Bữa phụ 1,FD0001,0.8,132.0,24.8,0.0,2.9,0.0,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI000952,MP0087,2,Bữa phụ 1,FD0084,1.0,50.0,0.5,13.0,0.1,1.4,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI000953,MP0087,3,Bữa trưa,FD0147,1.0,470.0,30.0,52.0,11.0,2.0,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI000954,MP0087,3,Bữa trưa,FD0045,1.0,23.0,2.9,3.6,0.4,2.2,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI000955,MP0087,4,Bữa phụ 2,FD0110,0.8,64.0,8.0,1.6,2.4,0.0,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI000956,MP0087,4,Bữa phụ 2,FD0124,1.0,113.0,1.0,30.0,0.2,3.2,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI000957,MP0087,5,Bữa tối,FD0146,1.0,520.0,30.0,56.0,16.0,4.0,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI000958,MP0087,5,Bữa tối,FD0129,1.0,23.0,2.9,3.6,0.4,2.2,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI000959,MP0088,1,Bữa sáng,FD0073,1.0,102.0,8.2,12.0,2.4,0.0,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI000960,MP0088,1,Bữa sáng,FD0019,1.0,130.0,2.4,28.7,0.3,0.4,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI000961,MP0088,1,Bữa sáng,FD0086,1.0,60.0,0.8,15.0,0.4,1.6,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI000962,MP0088,2,Bữa phụ 1,FD0105,0.8,108.0,23.2,0.0,0.8,0.0,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI000963,MP0088,2,Bữa phụ 1,FD0087,1.0,101.0,0.6,27.0,0.2,5.5,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI000964,MP0088,3,Bữa trưa,FD0058,1.0,420.0,35.0,45.0,8.0,6.0,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI000965,MP0088,4,Bữa phụ 2,FD0074,0.8,64.0,8.0,1.6,2.4,0.0,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI000966,MP0088,4,Bữa phụ 2,FD0034,1.0,69.0,0.7,18.0,0.2,0.9,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI000967,MP0088,5,Bữa tối,FD0061,1.0,320.0,22.0,35.0,9.0,5.0,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI000968,MP0089,1,Bữa sáng,FD0010,1.0,52.0,11.0,0.7,0.2,0.0,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
MPI000969,MP0089,1,Bữa sáng,FD0034,1.0,69.0,0.7,18.0,0.2,0.9,Có thể thay bằng thực phẩm tương đương macro nếu cần đổi món.
